G_NUMBER	country	lineage	sublineage	isolation_date	new_id
G23934	Vietnam	L1	L1.1.1.1	15-06-2009	G23934/15-06-2009/1
G23935	Vietnam	L4	L4.5	15-11-2009	G23935/15-11-2009/1
G23936	Vietnam	L2	L2.2.1.1	15-12-2009	G23936/15-12-2009/1
G23937	Vietnam	L2	L2.2.1	15-12-2009	G23937/15-12-2009/1
G23938	Vietnam	L2	L2.2.2	15-02-2010	G23938/15-02-2010/1
G23939	Vietnam	L2	L2.2.1.1	15-01-2010	G23939/15-01-2010/1
G23940	Vietnam	L1	L1.1.1.1	15-12-2009	G23940/15-12-2009/1
G23941	Vietnam	L2	L2.2.1	15-12-2009	G23941/15-12-2009/1
G23942	Vietnam	L2	L2.2.1	15-10-2009	G23942/15-10-2009/1
G23943	Vietnam	L2	L2.2.1	15-08-2009	G23943/15-08-2009/1
G23944	Vietnam	L2	L2.2.1	15-06-2009	G23944/15-06-2009/1
G23945	Vietnam	L2	L2.2.1	15-04-2009	G23945/15-04-2009/1
G23946	Vietnam	L2	L2.2.1	15-06-2009	G23946/15-06-2009/1
G23947	Vietnam	L2	L2.2.1	15-09-2009	G23947/15-09-2009/1
G23948	Vietnam	L1	L1.1.1.1	15-06-2009	G23948/15-06-2009/1
G23949	Vietnam	L2	L2.2.1	15-01-2010	G23949/15-01-2010/1
G23950	Vietnam	L2	L2.2.1	15-05-2009	G23950/15-05-2009/1
G23951	Vietnam	L2	L2.1	15-11-2009	G23951/15-11-2009/1
G23952	Vietnam	L2	L2.2.1	15-06-2009	G23952/15-06-2009/1
G23953	Vietnam	L2	L2.2.1	15-08-2009	G23953/15-08-2009/1
G23954	Vietnam	L2	L2.2.1	15-09-2009	G23954/15-09-2009/1
G23955	Vietnam	L2	L2.2.2	15-05-2009	G23955/15-05-2009/1
G23956	Vietnam	L2	L2.2.1	15-08-2009	G23956/15-08-2009/1
G23957	Vietnam	L2	L2.2.1	15-11-2009	G23957/15-11-2009/1
G23958	Vietnam	L1	L1.1.1.1	15-12-2009	G23958/15-12-2009/1
G23959	Vietnam	L2	L2.2.1	15-07-2009	G23959/15-07-2009/1
G23960	Vietnam	L1	L1.1.1.1	15-08-2009	G23960/15-08-2009/1
G23961	Vietnam	L2	L2.2.1	15-06-2009	G23961/15-06-2009/1
G23962	Vietnam	L4;L2	NA	15-12-2009	G23962/15-12-2009/1
G23963	Vietnam	L1	L1.1.1.1	15-11-2009	G23963/15-11-2009/1
G23964	Vietnam	L2	L2.2.1	15-11-2009	G23964/15-11-2009/1
G23965	Vietnam	L2	L2.2.1	15-10-2009	G23965/15-10-2009/1
G23966	Vietnam	L2	L2.2.1	15-04-2009	G23966/15-04-2009/1
G23967	Vietnam	L2	L2.2.1.1	15-09-2009	G23967/15-09-2009/1
G23968	Vietnam	L2	L2.2.1	15-07-2009	G23968/15-07-2009/1
G23969	Vietnam	L1	L1.1.1.1	15-10-2009	G23969/15-10-2009/1
G23970	Vietnam	L4	L4.4.2	15-03-2009	G23970/15-03-2009/1
G23971	Vietnam	L2	L2.2.1	15-05-2009	G23971/15-05-2009/1
G23972	Vietnam	L2	L2.2.1	15-06-2009	G23972/15-06-2009/1
G23973	Vietnam	L1	L1.1.1.1	15-05-2009	G23973/15-05-2009/1
G23974	Vietnam	L1	L1.1.1.1	15-08-2009	G23974/15-08-2009/1
G23975	Vietnam	L2	L2.2.1	15-11-2009	G23975/15-11-2009/1
G23976	Vietnam	L2	L2.2.1	15-07-2009	G23976/15-07-2009/1
G23977	Vietnam	L1	L1.1.1.1	15-06-2009	G23977/15-06-2009/1
G23978	Vietnam	L2	L2.2.1.1	15-05-2009	G23978/15-05-2009/1
G23979	Vietnam	L1	L1.1.1.1	15-09-2009	G23979/15-09-2009/1
G23980	Vietnam	L2	L2.2.1	15-06-2010	G23980/15-06-2010/1
G23981	Vietnam	L1	L1.1.1.1	15-03-2009	G23981/15-03-2009/1
G23982	Vietnam	L2	L2.2.1	15-09-2009	G23982/15-09-2009/1
G23983	Vietnam	L4	L4.1.2.1	15-06-2009	G23983/15-06-2009/1
G23984	Vietnam	L2	L2.2.2	15-10-2009	G23984/15-10-2009/1
G23985	Vietnam	L2	L2.2.1.1	15-09-2009	G23985/15-09-2009/1
G23986	Vietnam	L1	L1.1.1.1	15-10-2009	G23986/15-10-2009/1
G23987	Vietnam	L1	L1.1.1.1	15-05-2010	G23987/15-05-2010/1
G23988	Vietnam	L4	L4.1.2.1	15-09-2009	G23988/15-09-2009/1
G23989	Vietnam	L2	L2.2.1	15-06-2009	G23989/15-06-2009/1
G23990	Vietnam	L2	L2.2.1	15-09-2009	G23990/15-09-2009/1
G23991	Vietnam	L2	L2.2.1	15-09-2009	G23991/15-09-2009/1
G23992	Vietnam	L2	L2.2.1	15-06-2010	G23992/15-06-2010/1
G23993	Vietnam	L2	L2.2.1.1	15-11-2009	G23993/15-11-2009/1
G23994	Vietnam	L2	L2.2.1	15-11-2009	G23994/15-11-2009/1
G23995	Vietnam	L4	L4.8	15-07-2009	G23995/15-07-2009/1
G23996	Vietnam	L2	L2.2.1	15-12-2009	G23996/15-12-2009/1
G23997	Vietnam	L2	L2.2.1	15-07-2009	G23997/15-07-2009/1
G23998	Vietnam	L2	L2.2.1	15-06-2009	G23998/15-06-2009/1
G23999	Vietnam	L2	L2.2.1	15-06-2009	G23999/15-06-2009/1
G24000	Vietnam	L1	L1.1.1	15-11-2009	G24000/15-11-2009/1
G24001	Vietnam	L1	L1.1.1.1	15-06-2009	G24001/15-06-2009/1
G24002	Vietnam	L2	L2.2.1	15-10-2009	G24002/15-10-2009/1
G24003	Vietnam	L2	L2.2.1	15-06-2009	G24003/15-06-2009/1
G24004	Vietnam	L2	L2.2.1	15-11-2009	G24004/15-11-2009/1
G24005	Vietnam	L2	L2.1	15-08-2009	G24005/15-08-2009/1
G24006	Vietnam	L4	L4.2.2	15-04-2009	G24006/15-04-2009/1
G24007	Vietnam	L2	L2.2.1	15-09-2009	G24007/15-09-2009/1
G24008	Vietnam	L2	L2.2.1	15-11-2009	G24008/15-11-2009/1
G24009	Vietnam	L2	L2.2.1	15-05-2009	G24009/15-05-2009/1
G24010	Vietnam	L4	L4.5	15-11-2009	G24010/15-11-2009/1
G24011	Vietnam	L2	L2.2.1	15-12-2009	G24011/15-12-2009/1
G24012	Vietnam	L2	L2.2.1	15-05-2010	G24012/15-05-2010/1
G24013	Vietnam	L2	L2.2.1.1	15-11-2009	G24013/15-11-2009/1
G24014	Vietnam	L2	L2.2.1	15-07-2009	G24014/15-07-2009/1
G24015	Vietnam	L1	L1.1.1.1	15-09-2009	G24015/15-09-2009/1
G24016	Vietnam	L2	L2.2.1	15-11-2009	G24016/15-11-2009/1
G24017	Vietnam	L1	L1.1.1.1	15-10-2009	G24017/15-10-2009/1
G24018	Vietnam	L2	L2.2.1	15-08-2009	G24018/15-08-2009/1
G24019	Vietnam	L1	L1.1.1	15-09-2009	G24019/15-09-2009/1
G24020	Vietnam	L1	L1.1.1.1	15-11-2009	G24020/15-11-2009/1
G24021	Vietnam	L1	L1.1.1.1	15-05-2009	G24021/15-05-2009/1
G24022	Vietnam	L2	L2.2.1	15-09-2009	G24022/15-09-2009/1
G24023	Vietnam	L2	L2.2.1.1	15-07-2009	G24023/15-07-2009/1
G24024	Vietnam	L4	L4.8	15-12-2009	G24024/15-12-2009/1
G24025	Vietnam	L2	L2.2.1	15-11-2009	G24025/15-11-2009/1
G24026	Vietnam	L2	L2.2.1	15-08-2009	G24026/15-08-2009/1
G24027	Vietnam	L2	L2.2.1	15-10-2009	G24027/15-10-2009/1
G24028	Vietnam	L4	L4.2.2	15-11-2009	G24028/15-11-2009/1
G24029	Vietnam	L1	L1.1.1.1	15-09-2009	G24029/15-09-2009/1
G24030	Vietnam	L2	L2.2.1	15-05-2009	G24030/15-05-2009/1
G24031	Vietnam	L2	L2.2.1	15-12-2009	G24031/15-12-2009/1
G24032	Vietnam	L2	L2.2.1	15-06-2009	G24032/15-06-2009/1
G24033	Vietnam	L2	L2.2.1	15-11-2009	G24033/15-11-2009/1
G23834	Vietnam	L2	L2.1	15-05-2009	G23834/15-05-2009/1
G23835	Vietnam	L2	L2.2.1	15-04-2009	G23835/15-04-2009/1
G23836	Vietnam	L2	L2.2.1	15-12-2009	G23836/15-12-2009/1
G23837	Vietnam	L2	L2.2.1	15-07-2009	G23837/15-07-2009/1
G23838	Vietnam	L2	L2.2.1	15-12-2009	G23838/15-12-2009/1
G23839	Vietnam	L2	L2.2.1.1	15-11-2009	G23839/15-11-2009/1
G23840	Vietnam	L2	L2.2.1	15-09-2009	G23840/15-09-2009/1
G23841	Vietnam	L4	L4.5	15-06-2009	G23841/15-06-2009/1
G23842	Vietnam	L2	L2.2.1	15-08-2009	G23842/15-08-2009/1
G23843	Vietnam	L1	L1.1.1.1	15-08-2009	G23843/15-08-2009/1
G23844	Vietnam	L1	L1.1.1.1	15-04-2009	G23844/15-04-2009/1
G23845	Vietnam	L2	L2.2.1.1	15-03-2009	G23845/15-03-2009/1
G23846	Vietnam	L1	L1.1.1.1	15-07-2009	G23846/15-07-2009/1
G23847	Vietnam	L1	L1.1.1	15-03-2009	G23847/15-03-2009/1
G23848	Vietnam	L1	L1.1.1	15-11-2009	G23848/15-11-2009/1
G23849	Vietnam	L1	L1.1.1.1	15-12-2009	G23849/15-12-2009/1
G23850	Vietnam	L2	L2.2.1	15-01-2010	G23850/15-01-2010/1
G23851	Vietnam	L1	L1.1.1.1	15-04-2009	G23851/15-04-2009/1
G23852	Vietnam	L2	L2.2.1	15-03-2009	G23852/15-03-2009/1
G23853	Vietnam	L2	L2.2.1	15-06-2009	G23853/15-06-2009/1
G23854	Vietnam	L2	L2.2.1.1	15-07-2009	G23854/15-07-2009/1
G23855	Vietnam	L2	L2.2.1	15-09-2009	G23855/15-09-2009/1
G23856	Vietnam	L2	L2.1	15-11-2009	G23856/15-11-2009/1
G23857	Vietnam	L2	L2.2.1	15-12-2009	G23857/15-12-2009/1
G23858	Vietnam	L2	L2.2.1	15-09-2009	G23858/15-09-2009/1
G23859	Vietnam	L2	L2.2.1	15-08-2009	G23859/15-08-2009/1
G23860	Vietnam	L4	L4.4.2	15-07-2009	G23860/15-07-2009/1
G23861	Vietnam	L2	L2.2.1	15-02-2010	G23861/15-02-2010/1
G23862	Vietnam	L2	L2.2.1	15-01-2010	G23862/15-01-2010/1
G23863	Vietnam	L2	L2.2.1	15-05-2009	G23863/15-05-2009/1
G23864	Vietnam	L1	L1.1.1	15-11-2009	G23864/15-11-2009/1
G23865	Vietnam	L4	L4.2.2	15-04-2009	G23865/15-04-2009/1
G23866	Vietnam	L2	L2.2.1	15-05-2009	G23866/15-05-2009/1
G23867	Vietnam	L2	L2.2.1.1	15-11-2009	G23867/15-11-2009/1
G23868	Vietnam	L2	L2.2.1	15-05-2009	G23868/15-05-2009/1
G23869	Vietnam	L2	L2.2.1	15-11-2009	G23869/15-11-2009/1
G23870	Vietnam	L1	L1.1.1.1	15-05-2009	G23870/15-05-2009/1
G23871	Vietnam	L2	L2.2.1	15-07-2009	G23871/15-07-2009/1
G23872	Vietnam	L2	L2.2.1	15-06-2009	G23872/15-06-2009/1
G23873	Vietnam	L1	L1.1.1	15-07-2009	G23873/15-07-2009/1
G23874	Vietnam	L2	L2.2.1	15-10-2009	G23874/15-10-2009/1
G23875	Vietnam	L2	L2.2.1	15-08-2009	G23875/15-08-2009/1
G23876	Vietnam	L4	L4.8	15-10-2009	G23876/15-10-2009/1
G23877	Vietnam	L2	L2.2.1	15-03-2009	G23877/15-03-2009/1
G23878	Vietnam	L2	L2.2.1	15-03-2009	G23878/15-03-2009/1
G23879	Vietnam	L4	L4.5	15-06-2009	G23879/15-06-2009/1
G23880	Vietnam	L4	L4.1.2	15-11-2009	G23880/15-11-2009/1
G23881	Vietnam	L2	L2.2.2	15-12-2009	G23881/15-12-2009/1
G23882	Vietnam	L2	L2.2.1	15-02-2010	G23882/15-02-2010/1
G23883	Vietnam	L4	L4.1.2.1	15-07-2009	G23883/15-07-2009/1
G23884	Vietnam	L1	L1.1.1.1	15-05-2009	G23884/15-05-2009/1
G23885	Vietnam	L2	L2.2.1	15-08-2009	G23885/15-08-2009/1
G23886	Vietnam	L2	L2.2.1	15-04-2009	G23886/15-04-2009/1
G23887	Vietnam	L1	L1.1.1.1	15-11-2009	G23887/15-11-2009/1
G23888	Vietnam	L1	L1.1.1.1	15-05-2010	G23888/15-05-2010/1
G23889	Vietnam	L2	L2.2.1	15-05-2009	G23889/15-05-2009/1
G23890	Vietnam	L1	L1.1.1.1	15-03-2009	G23890/15-03-2009/1
G23891	Vietnam	L2	L2.2.1	15-11-2009	G23891/15-11-2009/1
G23892	Vietnam	L1	L1.1.1.1	15-11-2009	G23892/15-11-2009/1
G23893	Vietnam	L1	L1.1.1.1	15-11-2009	G23893/15-11-2009/1
G23894	Vietnam	L2	L2.2.1	15-03-2010	G23894/15-03-2010/1
G23895	Vietnam	L2	L2.2.1	15-11-2009	G23895/15-11-2009/1
G23896	Vietnam	L1	L1.1.1	15-12-2009	G23896/15-12-2009/1
G23897	Vietnam	L2	L2.2.1	15-03-2009	G23897/15-03-2009/1
G23898	Vietnam	L2	L2.2.1	15-05-2009	G23898/15-05-2009/1
G23899	Vietnam	L4	L4.5	15-06-2009	G23899/15-06-2009/1
G23900	Vietnam	L4	L4.2.2	15-07-2009	G23900/15-07-2009/1
G23901	Vietnam	L1	L1.1.1.1	15-05-2009	G23901/15-05-2009/1
G23902	Vietnam	L2	L2.2.1	15-10-2009	G23902/15-10-2009/1
G23903	Vietnam	L1	L1.1.1.1	15-11-2009	G23903/15-11-2009/1
G23904	Vietnam	L2	L2.2.2	15-01-2010	G23904/15-01-2010/1
G23905	Vietnam	L2	L2.2.1	15-10-2009	G23905/15-10-2009/1
G23906	Vietnam	L4	L4.4.2	15-07-2009	G23906/15-07-2009/1
G23907	Vietnam	L1	L1.1.1.1	15-12-2009	G23907/15-12-2009/1
G23908	Vietnam	L1	L1.1.1.1	15-12-2009	G23908/15-12-2009/1
G23909	Vietnam	L2	L2.2.1	15-04-2009	G23909/15-04-2009/1
G23910	Vietnam	L2	L2.2.1	15-06-2009	G23910/15-06-2009/1
G23911	Vietnam	L1	L1.1.1.1	15-06-2009	G23911/15-06-2009/1
G23912	Vietnam	L4	L4.2.2	15-07-2009	G23912/15-07-2009/1
G23913	Vietnam	L2	L2.2.2	15-06-2009	G23913/15-06-2009/1
G23914	Vietnam	L2	L2.2.1	15-11-2009	G23914/15-11-2009/1
G23915	Vietnam	L2	L2.2.1	15-08-2009	G23915/15-08-2009/1
G23916	Vietnam	L2	L2.2.1	15-06-2009	G23916/15-06-2009/1
G23917	Vietnam	L2	L2.1	15-10-2009	G23917/15-10-2009/1
G23918	Vietnam	L2	L2.2.1	15-09-2009	G23918/15-09-2009/1
G23919	Vietnam	L2	L2.2.2	15-07-2009	G23919/15-07-2009/1
G23920	Vietnam	L4	L4.4.1	15-07-2009	G23920/15-07-2009/1
G23921	Vietnam	L1	L1.1.1.1	15-12-2009	G23921/15-12-2009/1
G23922	Vietnam	L4	L4.8	15-07-2009	G23922/15-07-2009/1
G23923	Vietnam	L2	L2.2.1	15-04-2009	G23923/15-04-2009/1
G23924	Vietnam	L2	L2.2.1	15-05-2009	G23924/15-05-2009/1
G23925	Vietnam	L2	L2.2.1	15-05-2009	G23925/15-05-2009/1
G23926	Vietnam	L1	L1.1.1.1	15-04-2009	G23926/15-04-2009/1
G23927	Vietnam	L1	L1.2.1	15-08-2009	G23927/15-08-2009/1
G23928	Vietnam	L2	L2.2.1	15-09-2009	G23928/15-09-2009/1
G23929	Vietnam	L2	L2.2.1	15-08-2009	G23929/15-08-2009/1
G23930	Vietnam	L2	L2.2.1	15-03-2009	G23930/15-03-2009/1
G23931	Vietnam	L2	L2.2.1.1	15-01-2010	G23931/15-01-2010/1
G23932	Vietnam	L4	L4.1.2.1	15-06-2009	G23932/15-06-2009/1
G23933	Vietnam	L2	L2.1	15-09-2009	G23933/15-09-2009/1
G23734	Vietnam	L2	L2.2.1	15-07-2009	G23734/15-07-2009/1
G23735	Vietnam	L2	L2.2.1	15-11-2009	G23735/15-11-2009/1
G23736	Vietnam	L1	L1.1.1.1	15-05-2009	G23736/15-05-2009/1
G23737	Vietnam	L4	L4.4.2	15-06-2009	G23737/15-06-2009/1
G23738	Vietnam	L2	L2.2.1	15-10-2009	G23738/15-10-2009/1
G23739	Vietnam	L1	L1.1.1.1	15-07-2009	G23739/15-07-2009/1
G23740	Vietnam	L2	L2.2.1.1	15-03-2009	G23740/15-03-2009/1
G23741	Vietnam	L1	L1.1.1.1	15-07-2009	G23741/15-07-2009/1
G23742	Vietnam	L1	L1.2.1	15-07-2009	G23742/15-07-2009/1
G23743	Vietnam	L1	L1.1.1	15-04-2009	G23743/15-04-2009/1
G23744	Vietnam	L1	L1.2.1	15-11-2009	G23744/15-11-2009/1
G23745	Vietnam	L1	L1.1.1.1	15-11-2009	G23745/15-11-2009/1
G23746	Vietnam	L1	L1.1.1.1	15-01-2010	G23746/15-01-2010/1
G23747	Vietnam	L2	L2.2.1	15-09-2009	G23747/15-09-2009/1
G23748	Vietnam	L2	L2.2.1	15-11-2009	G23748/15-11-2009/1
G23749	Vietnam	L2	L2.2.1	15-05-2009	G23749/15-05-2009/1
G23750	Vietnam	L4	L4.1.2.1	15-11-2009	G23750/15-11-2009/1
G23751	Vietnam	L2	L2.2.1	15-03-2009	G23751/15-03-2009/1
G23752	Vietnam	L1	L1.1.1.1	15-12-2009	G23752/15-12-2009/1
G23753	Vietnam	L1	L1.1.1.1	15-06-2009	G23753/15-06-2009/1
G23754	Vietnam	L2	L2.2.1	15-05-2009	G23754/15-05-2009/1
G23755	Vietnam	L2	L2.2.2	15-10-2009	G23755/15-10-2009/1
G23756	Vietnam	L4;L1	NA	15-07-2009	G23756/15-07-2009/1
G23757	Vietnam	L2	L2.2.1	15-09-2009	G23757/15-09-2009/1
G23758	Vietnam	L2	L2.2.1	15-11-2009	G23758/15-11-2009/1
G23759	Vietnam	L2	L2.2.1	15-06-2009	G23759/15-06-2009/1
G23760	Vietnam	L2	L2.2.1	15-06-2009	G23760/15-06-2009/1
G23761	Vietnam	L2	L2.1	15-06-2009	G23761/15-06-2009/1
G23762	Vietnam	L2	L2.2.1	15-06-2009	G23762/15-06-2009/1
G23763	Vietnam	L2	L2.2.1	15-11-2009	G23763/15-11-2009/1
G23764	Vietnam	L1	L1.2.1	15-09-2009	G23764/15-09-2009/1
G23765	Vietnam	L2	L2.2.1	15-06-2009	G23765/15-06-2009/1
G23766	Vietnam	L4	L4.8	15-12-2009	G23766/15-12-2009/1
G23767	Vietnam	L2	L2.2.1	15-10-2009	G23767/15-10-2009/1
G23768	Vietnam	L2	L2.2.1	15-11-2009	G23768/15-11-2009/1
G23769	Vietnam	L1	L1.1.1.1	15-06-2009	G23769/15-06-2009/1
G23770	Vietnam	L2	L2.2.1	15-10-2009	G23770/15-10-2009/1
G23771	Vietnam	L4	L4.6.2.2	15-10-2009	G23771/15-10-2009/1
G23772	Vietnam	L4	L4.1.2.1	15-10-2009	G23772/15-10-2009/1
G23773	Vietnam	L2	L2.2.1	15-08-2009	G23773/15-08-2009/1
G23774	Vietnam	L2	L2.2.1	15-08-2009	G23774/15-08-2009/1
G23775	Vietnam	L2	L2.2.1	15-09-2009	G23775/15-09-2009/1
G23776	Vietnam	L1	L1.1.1.1	15-11-2009	G23776/15-11-2009/1
G23777	Vietnam	L2	L2.1	15-11-2009	G23777/15-11-2009/1
G23778	Vietnam	L2	L2.1	15-05-2010	G23778/15-05-2010/1
G23779	Vietnam	L2	L2.2.1	15-11-2009	G23779/15-11-2009/1
G23780	Vietnam	L1	L1.1.1.1	15-09-2009	G23780/15-09-2009/1
G23781	Vietnam	L2	L2.2.1	15-07-2009	G23781/15-07-2009/1
G23782	Vietnam	L4	L4.4.1.1	15-12-2009	G23782/15-12-2009/1
G23783	Vietnam	L2	L2.2.1	15-12-2009	G23783/15-12-2009/1
G23784	Vietnam	L1	L1.1.1.1	15-05-2009	G23784/15-05-2009/1
G23785	Vietnam	L2	L2.2.1.1	15-12-2009	G23785/15-12-2009/1
G23786	Vietnam	L1	L1.1.1.1	15-03-2009	G23786/15-03-2009/1
G23787	Vietnam	L2	L2.2.1.1	15-03-2009	G23787/15-03-2009/1
G23788	Vietnam	L2	L2.2.1.1	15-11-2009	G23788/15-11-2009/1
G23789	Vietnam	L4	L4.5	15-07-2009	G23789/15-07-2009/1
G23790	Vietnam	L2	L2.2.1	15-08-2009	G23790/15-08-2009/1
G23791	Vietnam	L4	L4.4.2	15-12-2009	G23791/15-12-2009/1
G23792	Vietnam	L4	L4.1.2.1	15-07-2009	G23792/15-07-2009/1
G23793	Vietnam	L1	L1.1.1	15-12-2009	G23793/15-12-2009/1
G23794	Vietnam	L1	L1.1.1.1	15-10-2009	G23794/15-10-2009/1
G23795	Vietnam	L2	L2.2.1	15-10-2009	G23795/15-10-2009/1
G23796	Vietnam	L1	L1.1.1	15-12-2009	G23796/15-12-2009/1
G23797	Vietnam	L2	L2.1	15-10-2009	G23797/15-10-2009/1
G23798	Vietnam	L2	L2.2.1	15-01-2010	G23798/15-01-2010/1
G23799	Vietnam	L2	L2.2.1	15-07-2009	G23799/15-07-2009/1
G23800	Vietnam	L1	L1.1.1.1	15-12-2009	G23800/15-12-2009/1
G23801	Vietnam	L2	L2.2.1	15-10-2009	G23801/15-10-2009/1
G23802	Vietnam	L2	L2.2.1	15-07-2009	G23802/15-07-2009/1
G23803	Vietnam	L4	L4.5	15-10-2009	G23803/15-10-2009/1
G23804	Vietnam	L2	L2.2.1	15-10-2009	G23804/15-10-2009/1
G23805	Vietnam	L4	L4.4.2	15-05-2009	G23805/15-05-2009/1
G23806	Vietnam	L2	L2.2.1	15-10-2009	G23806/15-10-2009/1
G23807	Vietnam	L1	L1.1.1.1	15-04-2009	G23807/15-04-2009/1
G23808	Vietnam	L2	L2.2.1	15-03-2009	G23808/15-03-2009/1
G23809	Vietnam	L2	L2.2.1	15-12-2009	G23809/15-12-2009/1
G23810	Vietnam	L1	L1.1.1.1	15-08-2009	G23810/15-08-2009/1
G23811	Vietnam	L2	L2.2.1	15-11-2009	G23811/15-11-2009/1
G23812	Vietnam	L2	L2.2.1	15-05-2009	G23812/15-05-2009/1
G23813	Vietnam	L2	L2.2.1.1	15-12-2009	G23813/15-12-2009/1
G23814	Vietnam	L1	L1.1.1.1	15-11-2009	G23814/15-11-2009/1
G23815	Vietnam	L2	L2.2.1	15-11-2009	G23815/15-11-2009/1
G23816	Vietnam	L2	L2.1	15-06-2009	G23816/15-06-2009/1
G23817	Vietnam	L2	L2.2.1	15-07-2009	G23817/15-07-2009/1
G23818	Vietnam	L2	L2.2.1	15-04-2009	G23818/15-04-2009/1
G23819	Vietnam	L2	L2.2.1.1	15-06-2009	G23819/15-06-2009/1
G23820	Vietnam	L2	L2.2.1	15-10-2009	G23820/15-10-2009/1
G23821	Vietnam	L1	L1.1.1.1	15-03-2009	G23821/15-03-2009/1
G23822	Vietnam	L2	L2.2.1.1	15-04-2009	G23822/15-04-2009/1
G23823	Vietnam	L2	L2.2.1	15-11-2009	G23823/15-11-2009/1
G23824	Vietnam	L2	L2.2.1	15-03-2009	G23824/15-03-2009/1
G23825	Vietnam	L1	L1.2.1	15-06-2009	G23825/15-06-2009/1
G23826	Vietnam	L2	L2.2.1	15-07-2009	G23826/15-07-2009/1
G23827	Vietnam	L1	L1.1.1.1	15-10-2009	G23827/15-10-2009/1
G23828	Vietnam	L2	L2.2.1	15-08-2009	G23828/15-08-2009/1
G23829	Vietnam	L4	L4.8	15-09-2009	G23829/15-09-2009/1
G23830	Vietnam	L2	L2.2.1	15-08-2009	G23830/15-08-2009/1
G23831	Vietnam	L2	L2.2.1	15-10-2009	G23831/15-10-2009/1
G23832	Vietnam	L2	L2.2.1	15-12-2009	G23832/15-12-2009/1
G23833	Vietnam	L2	L2.2.1	15-10-2009	G23833/15-10-2009/1
G23634	Vietnam	L1	L1.1.1.1	15-06-2009	G23634/15-06-2009/1
G23635	Vietnam	L4	L4.8	15-04-2009	G23635/15-04-2009/1
G23636	Vietnam	L2	L2.2.1	15-05-2009	G23636/15-05-2009/1
G23637	Vietnam	L2	L2.2.1	15-10-2009	G23637/15-10-2009/1
G23638	Vietnam	L2	L2.2.2	15-12-2009	G23638/15-12-2009/1
G23639	Vietnam	L1	L1.1.1.1	15-07-2009	G23639/15-07-2009/1
G23640	Vietnam	L2	L2.2.1.1	15-05-2009	G23640/15-05-2009/1
G23641	Vietnam	L2	L2.2.1.1	15-08-2009	G23641/15-08-2009/1
G23642	Vietnam	L4;L1	NA	15-09-2009	G23642/15-09-2009/1
G23643	Vietnam	L2	L2.2.1	15-09-2009	G23643/15-09-2009/1
G23644	Vietnam	L2	L2.2.1	15-11-2009	G23644/15-11-2009/1
G23645	Vietnam	L4	L4.1.2.1	15-05-2009	G23645/15-05-2009/1
G23646	Vietnam	L2	L2.2.1	15-07-2009	G23646/15-07-2009/1
G23647	Vietnam	L1	L1.1.1.1	15-03-2009	G23647/15-03-2009/1
G23648	Vietnam	L2	L2.2.1	15-01-2010	G23648/15-01-2010/1
G23649	Vietnam	L1	L1.1.1.1	15-07-2009	G23649/15-07-2009/1
G23650	Vietnam	L1	L1.1.1.1	15-07-2009	G23650/15-07-2009/1
G23651	Vietnam	L1	L1.1.1.1	15-05-2009	G23651/15-05-2009/1
G23652	Vietnam	L4	L4.1.2.1	15-08-2009	G23652/15-08-2009/1
G23653	Vietnam	L2	L2.2.1	15-12-2009	G23653/15-12-2009/1
G23654	Vietnam	L2	L2.2.2	15-02-2009	G23654/15-02-2009/1
G23655	Vietnam	L4	L4.2.2	15-07-2009	G23655/15-07-2009/1
G23656	Vietnam	L2	L2.2.1	15-12-2009	G23656/15-12-2009/1
G23657	Vietnam	L2	L2.2.1	15-04-2009	G23657/15-04-2009/1
G23658	Vietnam	L2	L2.2.1.1	15-08-2009	G23658/15-08-2009/1
G23659	Vietnam	L2	L2.2.1	15-10-2009	G23659/15-10-2009/1
G23660	Vietnam	L2	L2.2.1	15-04-2009	G23660/15-04-2009/1
G23661	Vietnam	L4	L4.4.1.1	15-09-2009	G23661/15-09-2009/1
G23662	Vietnam	L1	L1.1.1	15-11-2009	G23662/15-11-2009/1
G23663	Vietnam	L2	L2.2.1	15-09-2009	G23663/15-09-2009/1
G23664	Vietnam	L1	L1.1.1	15-11-2009	G23664/15-11-2009/1
G23665	Vietnam	L2	L2.2.1	15-03-2009	G23665/15-03-2009/1
G23666	Vietnam	L1	L1.1.1.1	15-06-2009	G23666/15-06-2009/1
G23667	Vietnam	L2	L2.2.1	15-04-2009	G23667/15-04-2009/1
G23668	Vietnam	L1	L1.1.1.1	15-05-2009	G23668/15-05-2009/1
G23669	Vietnam	L2	L2.2.1.1	15-04-2009	G23669/15-04-2009/1
G23670	Vietnam	L2	L2.2.1	15-07-2009	G23670/15-07-2009/1
G23671	Vietnam	L2	L2.2.1	15-06-2009	G23671/15-06-2009/1
G23672	Vietnam	L1	L1.1.1.1	15-04-2009	G23672/15-04-2009/1
G23673	Vietnam	L4	L4.2.2	15-06-2009	G23673/15-06-2009/1
G23674	Vietnam	L4	L4.4.2	15-11-2009	G23674/15-11-2009/1
G23675	Vietnam	L1	L1.1.1.1	15-06-2009	G23675/15-06-2009/1
G23676	Vietnam	L4	L4.1.2.1	15-05-2009	G23676/15-05-2009/1
G23677	Vietnam	L2	L2.2.1	15-11-2009	G23677/15-11-2009/1
G23678	Vietnam	L2	L2.2.1	15-12-2009	G23678/15-12-2009/1
